Id,yyyymmdd,decy,time,latN,lonW,Depth,Temp,CTD_S,Sal1,Sig-th,O2(1),OxFix,Anom1,CO2,Alk,NO31,NO21,PO41,Si1,POC,PON,TOC,TN,Bact,POP,TDP,SRP,BSi,LSi,Pro,Syn,Piceu,Naneu
2005500105,19930427,1993.31905,1055,31.755,64.135,120.4,18.9,36.604,36.604,26.28,219.7,19.5,-7.6,2068.2,2388.9,1.46,0,0.04,1.31,-999,-999,-999,-999,4.8,-999,-999,-999,-999,-999,-999,-999,-999,-999
2005500106,19930427,1993.31905,1055,31.755,64.135,101,18.999,36.602,36.602,26.252,220.4,19.1,-6.5,2067.1,2384.7,1.06,0.205,0,1.27,-999,-999,-999,-999,5.7,-999,-999,-999,-999,-999,-999,-999,-999,-999
2005500107,19930427,1993.31905,1055,31.755,64.135,80.6,19.135,36.594,36.594,26.21,222.2,19,-4.1,2065.4,2383,0.85,0.215,0,1.24,-999,-999,-999,-999,8.9,-999,-999,-999,-999,-999,-999,-999,-999,-999
2005500108,19930427,1993.31905,1055,31.755,64.135,61.6,19.539,36.588,36.59,26.101,229.4,18.9,4.7,2055.4,2389.2,0,0,0,0.93,-999,-999,-999,-999,9.8,-999,-999,-999,-999,-999,-999,-999,-999,-999
2005500109,19930427,1993.31905,1055,31.755,64.135,55.8,19.888,36.597,36.605,26.021,227.9,18.8,4.7,2054.7,2391.7,0,0,0,0.95,-999,-999,-999,-999,7.8,-999,-999,-999,-999,-999,-999,-999,-999,-999
2005500110,19930427,1993.31905,1055,31.755,64.135,41.2,20.075,36.615,36.615,25.978,226.2,18.8,3.7,2054.4,2395,0,0,0,0.86,-999,-999,-999,-999,7.9,-999,-999,-999,-999,-999,-999,-999,-999,-999
2005500111,19930427,1993.31905,1055,31.755,64.135,20.9,20.076,36.614,36.613,25.975,230.3,18.7,7.8,2054.7,2390.4,0,0,0,0.83,-999,-999,-999,-999,8.2,-999,-999,-999,-999,-999,-999,-999,-999,-999
2005500112,19930427,1993.31905,1055,31.755,64.135,4.6,20.074,36.615,36.615,25.976,227.2,18.6,4.7,2054.4,2389.2,0,0,0,0.79,-999,-999,-999,-999,7.2,-999,-999,-999,-999,-999,-999,-999,-999,-999
1005600303,19930509,1993.3521,1222,31.752,64.297,148,18.729,36.595,36.593,26.317,216.8,18.8,-11.3,2073,2391.4,1.91,0.029,0.15,1.37,10.29,2.09,-999,-999,3.6,-999,-999,-999,46.38,2.05,-999,-999,-999,-999
1005600304,19930509,1993.3521,1222,31.752,64.297,97.1,19.061,36.606,36.61,26.243,218.8,19.1,-7.9,2066.3,2389.4,1.3,0.049,0.05,1.34,26.8,5.12,-999,-999,4.9,-999,-999,-999,85.27,3.08,-999,-999,-999,-999
1005600305,19930509,1993.3521,1222,31.752,64.297,87.4,19.082,36.604,36.604,26.232,-999,19.1,-999,2065.7,2390.6,1.33,0.078,0.08,1.39,27.55,5.9,-999,-999,5.2,-999,-999,-999,113.29,3.73,-999,-999,-999,-999
1005600306,19930509,1993.3521,1222,31.752,64.297,77.7,19.124,36.603,36.601,26.218,219.8,19.3,-6.6,2065.6,2391.1,1.23,0.127,0.13,1.27,40.25,7.95,-999,-999,6.2,-999,-999,-999,147.33,1.61,-999,-999,-999,-999
1005600307,19930509,1993.3521,1222,31.752,64.297,68.1,19.195,36.603,36.601,26.199,221.5,19.3,-4.6,2064.4,2391.3,0.8,0.147,0.11,1.2,53.76,10.27,-999,-999,9.2,-999,-999,-999,206.28,1.82,-999,-999,-999,-999
1005600308,19930509,1993.3521,1222,31.752,64.297,57.9,19.465,36.58,36.599,26.128,226.8,19.5,1.8,2058.7,2387.9,0.08,0.068,0.09,1.01,46.39,7.89,-999,-999,8,-999,-999,-999,162.38,0,-999,-999,-999,-999
1005600309,19930509,1993.3521,1222,31.752,64.297,48.2,19.658,36.559,36.557,26.044,229.6,19.7,5.4,2053.8,2384,0,0,0.07,0.65,83.82,16.08,-999,-999,7.6,-999,-999,-999,228.32,2.84,-999,-999,-999,-999
1005600310,19930509,1993.3521,1222,31.752,64.297,20,19.996,36.544,36.543,25.943,233,20,10.1,2049.2,2388.4,0,0,0.05,0.78,42.48,4.93,-999,-999,8,-999,-999,-999,188.24,3.91,-999,-999,-999,-999
1005600311,19930509,1993.3521,1222,31.752,64.297,10.4,21.424,36.541,36.545,25.555,226.4,21.3,9.2,2051.4,2387,0,0,0.07,0.71,34.36,5.06,-999,-999,6.9,-999,-999,-999,163.32,3.07,-999,-999,-999,-999
1005600312,19930509,1993.3521,1222,31.752,64.297,3.6,21.55,36.542,36.542,25.518,226.4,21.6,9.7,2051.5,2386.4,0,0,0.08,0.71,35.7,4.99,-999,-999,5.8,-999,-999,-999,153.6,2.6,-999,-999,-999,-999
1005700301,19930615,1993.4538,1516,31.668,63.773,4.7,23.907,36.761,36.761,25.005,-999,24,1.9,2051.2,2393.8,0,0,0,0.73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4043,5243,869,-999
1005700303,19930615,1993.4538,1516,31.668,63.773,11.1,23.902,36.76,36.76,25.006,210.5,23.8,2.7,2051.5,2392.6,0,0,0,0.76,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3282,5490,708,-999
1005700305,19930615,1993.4538,1516,31.668,63.773,20.7,23.897,36.759,36.76,25.008,209.9,23.6,2.1,2050.5,2394.5,0,0,0,0.79,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4448,5446,-999,-999
1005700307,19930615,1993.4538,1516,31.668,63.773,41,22.337,36.671,36.671,25.396,220.8,23.5,7.2,2055,2390.4,0,0,0,0.76,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17740,8970,1086,-999
1005700309,19930615,1993.4538,1516,31.668,63.773,60.3,20.798,36.649,36.637,25.8,227.9,21.3,8.4,2050.7,2387,0,0,0,0.84,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1005700311,19930615,1993.4538,1516,31.668,63.773,81,19.989,36.624,36.624,26.009,226.7,20.8,3.9,2056.4,2387.1,0,0,0,0.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1005700313,19930615,1993.4538,1516,31.668,63.773,102.1,19.485,36.618,36.618,26.138,222.8,20.5,-2.1,2067.7,2386.1,0,0,0,0.84,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1005700318,19930615,1993.4538,1516,31.668,63.773,141.7,18.987,36.604,36.604,26.259,209.3,20.3,-17.7,2073.5,2382.5,1.58,0.029,0.05,1.22,17.23,2.24,-999,-999,2.5,-999,-999,-999,26.25,4.77,6614,111,720,-999
1005700319,19930615,1993.4538,1516,31.668,63.773,161.8,18.8,36.595,36.595,26.301,208.7,20.1,-19,2076.2,2381.5,1.96,0.02,0.07,1.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1005700321,19930615,1993.4538,1516,31.668,63.773,201.8,18.637,36.586,36.586,26.337,-999,20,-19.2,2077.4,2384.5,2.1,0,0.08,1.27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1005700323,19930615,1993.4538,1516,31.668,63.773,255,18.507,36.577,36.577,26.365,210.8,20.3,-18.2,2082.2,2383.6,2.46,0,0.11,1.41,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1005800401,19930713,1993.5303,1325,31.792,63.961,1.9,26.785,36.745,36.749,24.107,205.7,26.8,7.6,2053.5,2395.4,0,0,0.06,0.78,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,19969,8875,846,-999
1005800403,19930713,1993.5303,1325,31.792,63.961,10.8,26.354,36.77,36.77,24.261,207,26.2,7.5,2054.7,2395.1,0,0,0.09,0.8,-999,-999,-999,-999,-999,0.014,-999,-999,-999,-999,9752,6431,873,-999
1005800405,19930713,1993.5303,1325,31.792,63.961,19.9,25.072,36.669,36.673,24.587,215.5,25.2,11.6,2048.7,2385.3,0,0,0.06,0.76,-999,-999,-999,-999,-999,0.014,-999,-999,-999,-999,5154,4771,993,-999
1005800407,19930713,1993.5303,1325,31.792,63.961,40.6,23.029,36.63,36.639,25.173,227.4,23.3,16.3,2045.1,2386.6,0,0,0,0.72,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,27306,2902,868,-999
1005800409,19930713,1993.5303,1325,31.792,63.961,60.2,21.175,36.701,36.725,25.764,234.3,21.7,16.3,2052,2387.4,0,0,0.06,0.68,-999,-999,-999,-999,-999,0.013,-999,-999,-999,-999,72163,3079,1162,-999
1005800411,19930713,1993.5303,1325,31.792,63.961,80.5,20.344,36.688,36.687,25.962,226.2,20.8,4.9,2060.2,2383.4,0,0,0.06,0.69,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,122483,3769,1220,-999
1005800413,19930713,1993.5303,1325,31.792,63.961,100.9,19.734,36.666,36.664,26.109,217.4,20.5,-6.3,2069.3,2380.1,0,0,0,0.7,-999,-999,-999,-999,-999,0.011,-999,-999,-999,-999,113079,5724,969,-999
1005800415,19930713,1993.5303,1325,31.792,63.961,121.2,19.398,36.654,36.652,26.188,212.1,20.2,-13.1,2075.2,2393.1,0.3,0.088,0,0.66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,78551,162,2310,-999
1005800417,19930713,1993.5303,1325,31.792,63.961,141,19.037,36.607,36.606,26.248,198.7,20.3,-28,2087.3,2389.6,1.42,0.039,0.08,1.01,-999,-999,-999,-999,-999,0.008,-999,-999,-999,-999,32124,0,1003,-999
1005800419,19930713,1993.5303,1325,31.792,63.961,161.4,18.826,36.599,36.596,26.295,195.4,19.7,-32.2,2091,2389.2,2.45,0,0.21,1.12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1005800421,19930713,1993.5303,1325,31.792,63.961,201.4,18.582,36.586,36.583,26.349,199,19.5,-29.7,2088.9,2389.5,3.16,0,0.17,1.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1005900201,19930818,1993.62803,535,31.715,63.955,1.9,27.524,36.667,36.667,23.807,200.3,27.3,4.4,2031.7,2386.8,0,0,0.04,0.7,-999,-999,-999,-999,-999,0.007,-999,-999,-999,-999,2954,4821,717,-999
1005900203,19930818,1993.62803,535,31.715,63.955,10.5,27.53,36.666,36.666,23.804,199.5,27.2,3.6,2032,2392.1,0,0,0,0.87,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3331,5507,717,-999
1005900205,19930818,1993.62803,535,31.715,63.955,19.9,27.218,36.676,36.693,23.927,210.6,26.1,13.7,2036.8,2392.6,0,0,0,0.86,-999,-999,-999,-999,-999,0.004,-999,-999,-999,-999,14675,3852,787,-999
1005900207,19930818,1993.62803,535,31.715,63.955,40.2,23.986,36.729,36.729,24.959,228.3,24.1,20.7,2041.6,2395.9,0,0,0,0.81,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,45203,3190,932,-999
1005900209,19930818,1993.62803,535,31.715,63.955,61.1,22.256,36.7,36.702,25.444,236.8,22.6,22.9,2042.1,2399.5,0,0,0,1.02,-999,-999,-999,-999,-999,0.01,-999,-999,-999,-999,62616,3889,1073,-999
1005900211,19930818,1993.62803,535,31.715,63.955,81.1,21.405,36.693,36.692,25.677,232.3,21.7,15.2,2048.1,2393.9,0,0,0,0.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,103254,5996,1006,-999
1005900213,19930818,1993.62803,535,31.715,63.955,100.1,20.505,36.691,36.688,25.921,216.4,21.1,-4.2,2063.6,2395.9,0,0,0,0.7,-999,-999,-999,-999,-999,0.009,-999,-999,-999,-999,119892,4697,969,-999
1005900215,19930818,1993.62803,535,31.715,63.955,120.8,19.835,36.664,36.682,26.097,213,20.5,-10.3,2070.7,2394.6,0,0,0,0.69,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,61150,299,-999,-999
1005900217,19930818,1993.62803,535,31.715,63.955,143.1,19.36,36.646,36.647,26.195,198.4,20,-26.9,2086.1,2395.4,0.43,0.078,0,0.85,-999,-999,-999,-999,-999,0.006,-999,-999,-999,-999,30496,0,1152,-999
1005900219,19930818,1993.62803,535,31.715,63.955,160,19.052,36.627,36.629,26.262,199,19.7,-27.6,2092.5,2392.8,1.44,0,0.05,1.02,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17372,0,543,-999
1005900221,19930818,1993.62803,535,31.715,63.955,200.5,18.691,36.599,36.598,26.333,200.1,19.7,-28.1,2091.5,2390.5,2.88,0,0.12,1.22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2550,0,125,-999
1005900223,19930818,1993.62803,535,31.715,63.955,251.9,18.424,36.573,36.572,26.383,-999,19.6,-25.2,2089.5,2389.6,3.19,0,0.17,1.34,-999,-999,-999,-999,-999,0.003,-999,-999,-999,-999,0,0,5,-999
1006000301,19930914,1993.70277,1215,31.75,64.142,2.6,27.215,36.418,36.418,23.719,203,27.1,5.8,2019.4,2378.5,0,0,0.05,0.8,-999,-999,-999,-999,-999,0.008,-999,-999,-999,-999,20330,8909,974,-999
1006000303,19930914,1993.70277,1215,31.75,64.142,11.4,27.195,36.416,36.417,23.725,202.3,27,5.1,2019.5,2377.8,0,0,0,0.74,-999,-999,-999,-999,4.3,-999,-999,-999,-999,-999,19696,8419,1098,-999
1006000305,19930914,1993.70277,1215,31.75,64.142,20.3,27.159,36.414,36.415,23.737,201.9,27,4.6,2021,2374.9,0,0,0,0.77,-999,-999,-999,-999,-999,0.008,-999,-999,-999,-999,19259,8234,933,-999
1006000307,19930914,1993.70277,1215,31.75,64.142,40.4,24.585,36.589,36.594,24.677,226.2,24.9,20.5,2036.6,2389.8,0,0,0,0.59,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,85294,3448,1144,-999
1006000309,19930914,1993.70277,1215,31.75,64.142,59.7,22.454,36.603,36.613,25.32,-999,22.9,11.7,2046.1,2392.4,0,0,0,0.4,-999,-999,-999,-999,-999,0.011,-999,-999,-999,-999,117334,3891,1082,-999
1006000311,19930914,1993.70277,1215,31.75,64.142,80.8,21.454,36.662,36.657,25.636,210.5,22.1,-6.4,2064,2383.4,0,0,0.04,0.56,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,97639,2494,1667,-999
1006000313,19930914,1993.70277,1215,31.75,64.142,100.5,20.359,36.641,36.642,25.925,206.4,21.3,-14.8,2073.4,2393.5,0.63,0.107,0,0.62,-999,-999,-999,-999,-999,0.011,-999,-999,-999,-999,75454,78,3009,-999
1006000315,19930914,1993.70277,1215,31.75,64.142,119.8,19.855,36.64,36.65,26.066,202.3,20.9,-21,2079.2,2394.9,1.56,0.049,0.07,0.77,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,48792,39,1528,-999
1006000317,19930914,1993.70277,1215,31.75,64.142,142,19.339,36.625,36.625,26.184,203.4,20.6,-22,2081,2394.7,1.88,0.02,0.1,0.8,-999,-999,-999,-999,-999,0.004,-999,-999,-999,-999,8000,0,-999,-999
1006000319,19930914,1993.70277,1215,31.75,64.142,159,19.066,36.62,36.619,26.251,-999,20.2,-21.7,2084.8,2396.5,2.03,0,0.1,0.91,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,965,0,-999,-999
1006000321,19930914,1993.70277,1215,31.75,64.142,201.1,18.694,36.6,36.599,26.332,210.8,20.1,-17.4,2083.5,2394.7,2.25,0,0.12,1.4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,17,0,-999,-999
1006000323,19930914,1993.70277,1215,31.75,64.142,252.2,18.512,36.582,36.581,26.367,-999,20,-19.3,2082.2,2393,2.59,0,0.14,-999,-999,-999,-999,-999,-999,0.004,-999,-999,-999,-999,0,0,-999,-999
1006100301,19931012,1993.7794,1133,31.671,64.168,2,26.021,36.435,36.437,24.114,204.1,26,3.1,2017.2,2377.2,0,0,0,0.83,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,33291,11234,909,-999
1006100303,19931012,1993.7794,1133,31.671,64.168,10.8,25.959,36.433,36.434,24.131,203.1,25.8,1.9,2017.5,2380.3,0,0,0,0.81,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,29637,9828,1171,-999
1006100305,19931012,1993.7794,1133,31.671,64.168,20.6,25.945,36.433,36.434,24.136,203,25.8,1.7,2016.7,2381,0,0,0,0.78,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,30267,10484,1134,-999
1006100307,19931012,1993.7794,1133,31.671,64.168,41.2,23.267,36.586,36.586,25.064,227.4,24.2,17.1,2036.3,2389.8,0,0,0,0.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1006100309,19931012,1993.7794,1133,31.671,64.168,51.8,22.405,36.639,36.641,25.355,220.9,22.7,7.5,2046.5,2391,0,0,0,0.63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1006100311,19931012,1993.7794,1133,31.671,64.168,76.2,20.474,36.618,36.617,25.874,226.6,21,5.8,2055.2,2392.1,0,0,0,0.66,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1006100313,19931012,1993.7794,1133,31.671,64.168,91.1,19.68,36.638,36.631,26.097,208.7,20.6,-15.3,2073.9,2391.3,0.28,0.088,0,0.64,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1006100315,19931012,1993.7794,1133,31.671,64.168,120.3,19.136,36.624,-999,26.235,202.3,20.2,-24,2079.9,2391.4,1.63,0.029,0.05,0.57,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1006100317,19931012,1993.7794,1133,31.671,64.168,138.7,18.959,36.614,36.613,26.273,203.2,20.2,-23.8,2082.3,2390.7,2.16,0,0.08,0.49,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1006100319,19931012,1993.7794,1133,31.671,64.168,160.2,18.78,36.608,36.606,26.314,205.3,20,-22.5,2079.7,2389.8,2.48,0,0.1,0.63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1006100321,19931012,1993.7794,1133,31.671,64.168,202.3,18.634,36.604,36.602,26.351,-999,19.9,-20.4,2080.2,2388.9,2.51,0,0.11,0.77,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1006100323,19931012,1993.7794,1133,31.671,64.168,250.7,18.531,36.597,36.595,26.373,207.7,19.7,-21.2,2080.1,2388.5,2.54,0,0.12,0.64,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1006200301,19931109,1993.85613,1143,31.722,64.265,2.5,24.941,36.526,36.526,24.515,209.4,25,4.9,2028.2,2383.6,0,0,0,1.18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,56384,4680,-999,-999
1006200303,19931109,1993.85613,1143,31.722,64.265,11.2,24.847,36.524,36.523,24.542,214.6,24.9,9.8,2028.2,2384,0,0,0,0.76,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,55570,4768,-999,-999
1006200305,19931109,1993.85613,1143,31.722,64.265,21.2,24.839,36.524,36.523,24.545,207.8,24.8,3,2028.5,2385,0,0,0,0.74,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,50497,3632,-999,-999
1006200307,19931109,1993.85613,1143,31.722,64.265,40.7,24.837,36.524,36.524,24.548,207.4,24.8,2.6,2026.1,2384.6,0,0,0,0.78,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,57149,4558,-999,-999
1006200311,19931109,1993.85613,1143,31.722,64.265,80.6,21.069,36.629,36.631,25.723,237.8,21.6,19.3,2045.4,2394.6,0,0,0,0.85,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,128349,2556,-999,-999
1006200313,19931109,1993.85613,1143,31.722,64.265,100.6,20.253,36.634,36.633,25.947,-999,20.9,6.9,2056.8,2396.6,0,0,0,0.71,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,86501,1334,-999,-999
1006200315,19931109,1993.85613,1143,31.722,64.265,120.1,19.33,36.605,-999,26.17,211.4,20.2,-14.1,2074.5,2393.8,0,0.049,0,0.86,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,40953,35,-999,-999
1006200319,19931109,1993.85613,1143,31.722,64.265,161,18.697,36.579,36.58,26.315,200,19.8,-28.2,2087.2,2389.1,2.1,0.01,0.1,1.28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,11190,0,-999,-999
1006200321,19931109,1993.85613,1143,31.722,64.265,200.5,18.403,36.56,36.559,26.376,199.1,19.5,-30.4,2088.4,2389.9,3.43,0,0.18,1.31,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2870,0,-999,-999
1006200323,19931109,1993.85613,1143,31.722,64.265,251,18.154,36.538,36.536,26.423,201.4,19.3,-29.2,2088.7,2389.6,3.81,0,0.21,2.09,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,31,0,-999,-999
1006400401,19940112,1994.03164,1311,31.659,64.246,2,20.905,36.573,36.578,25.724,222.2,20.9,3,2038.5,2388.5,-999,-999,0.03,0.81,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,54637,6063,-999,-999
1006400403,19940112,1994.03164,1311,31.659,64.246,10.3,20.912,36.573,36.572,25.717,221,21,1.8,2038.2,2386.4,-999,-999,0.04,0.8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,51593,6067,-999,-999
1006400405,19940112,1994.03164,1311,31.659,64.246,20.4,20.912,36.572,36.571,25.717,221.1,20.9,1.9,2037,2389.4,-999,-999,0,0.79,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,52338,5690,1038,-999
1006400407,19940112,1994.03164,1311,31.659,64.246,40.3,20.89,36.568,36.567,25.721,221,20.8,1.7,2036,2387.3,-999,-999,0,0.78,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,52268,5620,1030,-999
1006400409,19940112,1994.03164,1311,31.659,64.246,59.8,20.889,36.566,36.579,25.732,221,20.7,1.7,2039.7,2390.7,-999,-999,-999,0.76,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,56101,6354,1109,-999
1006400411,19940112,1994.03164,1311,31.659,64.246,80.3,20.886,36.565,-999,25.722,221.1,20.7,1.8,2036.6,2388.2,-999,-999,-999,0.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,53315,5854,941,-999
1006400413,19940112,1994.03164,1311,31.659,64.246,100.1,20.889,36.565,36.565,25.723,221,20.7,1.7,2038.5,2388.4,-999,-999,0.04,0.74,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,55583,5866,1118,-999
1006400415,19940112,1994.03164,1311,31.659,64.246,120.6,19.362,36.561,-999,26.128,220.8,19.6,-4.6,2064,2387.6,0.11,0.124,0,0.78,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,40195,326,1189,-999
1006400419,19940112,1994.03164,1311,31.659,64.246,161.2,18.592,36.572,36.571,26.335,203.6,19,-25.1,2079.9,2388,2.8,0,0.11,1.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,360,0,185,-999
1006400421,19940112,1994.03164,1311,31.659,64.246,200.2,18.352,36.552,36.552,26.383,204.7,19,-25,2084.2,2386.1,3.07,-999,0.11,1.35,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,284,0,39,-999
1006400423,19940112,1994.03164,1311,31.659,64.246,251.5,18.141,36.534,36.532,26.423,207.6,18.9,-23.1,2081.3,2385.4,3.52,-999,0.15,1.44,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,4,-999
1006500601,19940218,1994.13294,1233,31.815,64.593,2.3,20.359,36.612,-999,25.898,222,20.3,0.7,2050.4,2392,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1006500603,19940218,1994.13294,1233,31.815,64.593,10.2,20.359,36.613,36.613,25.898,222,20.5,0.7,2049.4,2391,0,0,0,0.88,-999,-999,61.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1006500605,19940218,1994.13294,1233,31.815,64.593,21,20.314,36.605,36.605,25.905,222.5,20.5,1,2049.9,2389.7,0,0,0,0.87,-999,-999,61.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1006500607,19940218,1994.13294,1233,31.815,64.593,40.8,20.174,36.589,36.588,25.93,223.5,20.3,1.4,2053.2,2389.9,0,0,0,0.86,-999,-999,61.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1006500609,19940218,1994.13294,1233,31.815,64.593,59.7,20.17,36.589,36.589,25.933,222.8,20.2,0.6,2051.2,2390.8,0,0,0,0.84,-999,-999,61,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1006500611,19940218,1994.13294,1233,31.815,64.593,79.9,20.166,36.589,36.587,25.934,222.8,20.2,0.6,2051.4,2390.3,0,0.029,0,0.89,-999,-999,61.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1006500613,19940218,1994.13294,1233,31.815,64.593,99,20.132,36.582,36.581,25.939,222.3,20.1,0,2052.6,2390.9,0.06,0.059,0,0.88,-999,-999,61.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1006500615,19940218,1994.13294,1233,31.815,64.593,119.1,19.846,36.557,-999,25.998,218.7,20.1,-4.8,2058,2390.6,0.58,0.176,0,0.87,-999,-999,59.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1006500617,19940218,1994.13294,1233,31.815,64.593,140.6,19.657,36.55,36.55,26.043,218.8,19.7,-5.5,2061.6,2389,0.85,0.088,0,0.97,-999,-999,57.5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1006500619,19940218,1994.13294,1233,31.815,64.593,159.1,19.449,36.599,36.6,26.137,202.7,19.6,-22.4,2080.4,2389.5,1.63,0.029,0.06,1.07,-999,-999,52.3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1006500621,19940218,1994.13294,1233,31.815,64.593,199.9,18.729,36.594,36.595,26.321,199.8,19,-28.3,2083.3,2392.4,2.94,0,0.17,1.4,-999,-999,50.7,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1006500623,19940218,1994.13294,1233,31.815,64.593,250.6,18.483,36.579,36.578,26.373,203.3,18.8,-25.8,2086.5,2387.4,3.14,0,0.18,1.44,-999,-999,48.2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1006600701,19940321,1994.21757,957,31.412,64.349,4.1,19.399,36.576,36.576,26.124,222.1,19.2,-3.2,2057.8,2389.7,-999,-999,-999,-999,-999,-999,61,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
1006600703,19940321,1994.21757,957,31.412,64.349,12,19.397,36.576,36.576,26.125,222.4,19.2,-2.8,2058,2390.6,0.53,0.166,0,0.9,-999,-999,61.1,-999,-999,-999,-999,-999,-999,-999,5101,9594,-999,-999
1006600705,19940321,1994.21757,957,31.412,64.349,20.1,19.392,36.576,36.576,26.127,223.2,19.2,-2.1,2058.1,2391.4,0.43,0.146,0,0.89,-999,-999,61.1,-999,-999,-999,-999,-999,-999,-999,4823,8621,-999,-999
1006600707,19940321,1994.21757,957,31.412,64.349,40.4,19.391,36.576,36.575,26.127,222.6,19.1,-2.7,2058,2392.8,0.41,0.137,0,0.92,-999,-999,61.4,-999,-999,-999,-999,-999,-999,-999,4633,9861,-999,-999
1006600709,19940321,1994.21757,957,31.412,64.349,59.7,19.387,36.576,-999,26.13,222.6,19.2,-2.8,2057.5,2390.5,0.45,0.156,0,0.88,-999,-999,61.4,-999,-999,-999,-999,-999,-999,-999,5112,9525,-999,-999
