"No","NN.sigma_1800_today","lat","long"
3786,0.00095298834825848,14.326,64.667
3787,0.00104920351970715,14.867,64.667
3788,2.25221283018677e-05,15.19,64.215
3789,0.0293004344014032,16.484,62.417
3790,0.0304104975013134,16.809,61.962
3791,0.00919572899691141,17.132,61.513
3792,0.243614737820809,17.784,60.608
3793,0.0165897903157462,18.11,60.151
3794,0.0133682725623718,18.435,59.698
3795,0.289581030214446,19.09,58.789
3796,0.00224105542778699,19.333,59.533
3797,0.000316651177120329,19.333,60.616
3798,0.000432408045067291,19.331,62.917
3799,0.00100534626607279,19.333,64.334
3800,0.00592383288115434,19.332,65.533
3801,0.000367661509426264,19.833,65
3802,0.000367843053347265,20.333,64.466
3803,0.00110204284368027,20.717,64
3804,0.00303003416013754,21.734,62.867
3805,0.00259443287415654,22.134,62.4
3806,0.0373281036702145,22.241,61.483
3807,0.00172378013416921,21.717,61.533
3808,0.00514267665604571,20.618,61.683
3809,0.00354145405187364,20.249,61.735
3810,0.0167647594103303,20.883,60.917
3811,0.101201985753142,21.25,60.535
3812,0.171476824769841,21.901,59.792
3813,0.0784107179591501,22.465,61.194
3814,0.27547669433673,23.159,61.26
3815,0.00417785521739832,23.385,60.721
3816,0.00498866497712014,23.605,60.173
3817,0.056393150787958,23.828,59.628
3818,0.00584016015814586,23.759,59.193
3819,0.00943287641688163,23.633,59.06
3820,0.00417232770886845,23.488,58.86
3821,0.00830084551964778,24.045,59.084
3822,0.00853568161606906,24.274,58.542
3823,0.00917642192260109,24.499,57.993
3824,0.0155501130988358,26.411,56.57
3825,0.0156373113158806,18.086,58
3826,0.00242025923585142,14.833,55.417
3827,0.00128168036625629,14.667,54.75
3828,0.0754524862879913,14.505,54.083
3829,0.0526715513183302,14.333,53.417
3830,0.0173466339622563,14.167,52.75
3831,0.487195657491555,13.997,52.169
3832,0.00998152325676392,13.836,51.5
3833,0.12408786951521,12.361,43.703
3834,0.00357338684335071,12.164,44
3835,0.0970572533274433,12,44.5
3836,0.009276497132448,12.164,45.086
3837,0.0385570474763465,12.5,46.417
3838,0.00562616582198561,12.67,47.006
3839,0.006982428616492,12.828,47.664
3840,0.00102807402812173,13,48.333
3841,0.000471680909901357,13.167,48.917
3842,0.00934870109722731,13.495,50.253
3843,0.00191150748609291,13.667,50.833
3844,4.72619331528236e-05,14.917,50.833
3845,0.294266731916392,14.817,50.833
3846,2.25271582770128,14.664,50.831
3847,2.78395859315724,14.5,50.833
3848,0.00758066705027298,13.83,51.5
3849,0.103885094958155,10.8,53.369
3850,0.0857888127855525,10.569,53.436
3851,0.000240899963813032,10.35,53.533
3852,0.0994398119147065,10.17,53.631
3853,0.00212678465187926,9.9,53.8
3854,0.0214402202663615,9.636,53.931
3855,0.00619123735901125,9.65,53.331
3856,0.03784290579109,9.703,51.506
3857,0.0889532359434154,9.583,51.661
3858,0.0572970090128795,9.464,51.831
3859,0.0437662471420643,9.333,51.994
3860,0.0820653089423694,9.103,52.28
3861,0.01187218352064,8.797,52.683
3862,0.0261721577071984,8.503,53.081
3863,0.00195044820050097,8.5,53.669
3864,0.0145955896628707,8.497,54.25
3865,0.0384579600692734,8.931,54.414
3866,0.0339317977014579,8.497,54.831
3867,0.121393431697022,8.495,55.417
3868,0.134451450242496,8.495,56
3869,0.0674436192061696,8.497,56.589
3870,0.047382975545751,8.505,57.172
3871,0.0462722866525532,8.5,57.567
3872,0.0318798033680412,8.5,58.1
3873,0.00487208367709552,8.617,58.4
3874,0.0229044719672267,8.7,58.617
3875,0.00218047453879602,8.847,59
3876,0.12188635242359,8.95,59.233
3877,0.161427712264707,9.017,59.953
3878,0.102690296754148,9.014,60.486
3879,0.0619483652580291,9.017,61.017
3880,0.0125381741944116,9.017,62.083
3881,0.00178398583226896,9.014,62.45
3882,0.0189284151256012,8.9,63.133
3883,0.0266398451077536,8.8,63.567
3884,0.0786123823815615,8.7,64
3885,0.00277344950929701,8.6,64.433
3886,0.0532558259715979,8.5,64.867
3887,0.0101748923681914,8.5,65.883
3888,0.0243492757688261,8.5,66.383
3889,0.00943864345752984,8.5,66.883
3890,0.0165831897454494,8.5,67.383
3891,0.00207959130646182,8.5,67.886
3892,0.0395987013823084,8.5,68.383
3893,0.00315686425555308,8.5,68.9
3894,0.00103366653141885,8.5,69.417
3895,0.00102380007059748,8.5,70
3896,0.00751827705476012,8.497,70.586
3897,0.0136771914499669,8.497,71.167
3898,0.000152480405254414,8.5,71.75
3899,0.0491860175525532,8.497,72.083
3900,0.0533714040033759,8.5,72.433
3901,0.0329702822067964,8.5,72.786
3902,9.79124095171219e-05,8.5,73.136
3903,0.00305702610688848,8.5,73.483
3904,0.21835132049392,8.567,73.833
3905,0.0146295729318277,8.65,74.247
3906,0.0372792761643893,8.733,74.667
3907,0.0795225756041094,8.8,75
3908,0.0098856844427842,8.867,75.333
3909,0.00252548082215798,8.933,75.667
3910,1.64706042400565e-05,9,76
3911,0.12704393133603,6.417,79.1
3912,0.0101216065680847,6.55,79.297
3913,0.10848228451497,6.7,79.503
3914,0.0361805388471559,6.8,79.603
3915,0.536141992150334,5.88,80.003
3916,0.387955727685177,5.817,80
3917,0.0911451191950307,5.75,80
3918,0.0147226079205162,5.667,80.003
3919,0.00994072994075798,5.567,79.994
3920,0.00414764977250196,5.25,80
3921,0.0193127724885133,4.917,80
3922,0.0328089637554964,4.5,80
3923,0.154293450023095,8.517,81.467
3924,0.0846447532396161,8.617,81.6
3925,0.193531819453888,8.967,82.067
3926,0.265214368360832,9.217,82.4
3927,0.210458890201959,9.467,82.733
3928,0.333807688575418,9.717,83.064
3929,0.325913560547811,9.967,83.397
3930,0.247355211389365,9.967,83.847
3931,0.310858320942701,9.967,84.3
3932,0.302295488798636,9.967,84.3
3933,0.499241566930822,9.964,85.65
3934,0.356027217453683,9.967,86.203
3935,0.444320160799815,9.964,86.75
3936,0.248616563217409,9.833,86.786
3937,0.506957427239312,9.967,87.3
3938,0.453273601284137,9.967,87.853
3939,0.364781156423489,9.967,88.403
3940,0.267522769060248,9.967,88.95
3941,0.519261598611958,9.967,89.464
3942,0.415071019928179,9.964,89.983
3943,0.588541553238039,9.967,90.5
3944,0.427699981455352,9.964,91
3945,0.342740240695019,9.967,91.45
3946,0.507917244843334,9.967,91.903
3947,0.643403956925783,9.964,92.27
3948,0.502998289052217,9.964,92.636
3949,0.853320495317942,9.967,92.997
3950,0.4575700805634,9.967,93.369
3951,0.391071029982015,9.967,94.633
3952,0.359016961659752,9.9,95.067
3953,0.159450647777968,9.83,95.5
3954,0.290019767164505,9.833,95.833
3955,0.240436918755064,9.833,96.164
3956,0.288919595435504,9.833,96.5
3957,0.127692456931536,9.833,96.914
3958,0.272372650728365,9.833,97.286
3959,0.0243770293596039,9.833,97.55
3960,0.0484147642867511,-24.379,110.59
3961,0.0175539530531886,-24.503,111.28
3962,0.0157701100984292,-24.635,112
3963,0.0370835768536466,-24.703,112.31
3964,0.0095188086143825,-24.782,112.77
3965,0.00819956698092717,-24.727,112.47
3966,0.00838718333373017,-24.573,111.65
3967,0.00376219627050021,-24.42,110.93
3968,0.00358721911083056,-23.888,110.64
3969,0.00266639719935048,-23.399,110.67
3970,0.0058340976975063,-22.912,110.71
3971,0.00740423104757043,-21.938,110.8
3972,0.00160122830216568,-21.45,110.84
3973,0.00867632989166698,-20.478,110.93
3974,0.0468606674381918,-19.503,111
3975,0.00361168832141544,-19.015,111.05
3976,0.00137561908190201,-18.527,111.09
3977,0.00420174511755031,-18.041,111.13
3978,0.00446603177199402,-17.553,111.17
3979,0.0189387426450976,-17.067,111.21
3980,0.00635884285816138,-16.701,111.24
3981,0.0401911350401246,-16.336,111.27
3982,0.000973427727398573,-15.971,111.3
3983,0.0133702557964671,-15.606,111.33
3984,0.0591173976723396,-15.238,111.36
3985,0.0816999947122401,-14.875,111.4
3986,0.0102534457530626,-14.509,111.43
3987,0.000591374277956742,-14.143,111.46
3988,0.00788097166465353,-13.657,111.5
3989,0.0421890110258399,-12.682,111.58
3990,0.0211094850722309,-12.196,111.62
3991,0.0207238390245161,-11.834,111.66
3992,0.00699533908163204,-11.866,111.37
3993,0.0175426641990948,-11.742,110.89
3994,0.0494016627356309,-11.646,110.39
3995,0.0190161608698945,-11.541,109.85
3996,0.10308139233176,-11.409,109.37
3997,0.00240909439638653,-11.198,108.91
3998,0.00844715161646045,-10.95,108.5
3999,0.000137599969539076,-10.699,108.1
4000,0.0970541379661727,-10.45,107.7
4001,0.00433586698125812,-10.183,107.28
4002,0.0651915289338204,-9.665,106.45
4003,0.0233433752128193,-9.414,106.08
4004,0.0287641497346108,-9,105.63
4005,0.00399619336345965,-9.126,105.17
4006,0.00842822264081415,-9.123,104.67
4007,0.00152499324969985,-9.125,104
4008,0.0245197768783477,-9.125,103.34
4009,0.00815480502594554,-9.125,102.67
4010,0.000125432770968986,-9.125,102
4011,0.034110020268578,-8.936,101.34
4012,0.0717477129910023,-8.75,100.68
4013,0.0651966374019865,-8.561,99.999
4014,0.104574208434932,-8.375,99.332
4015,0.0561400921610806,-8,98
4016,0.046339132949129,-8,97.333
4017,0.124382942624425,-7.999,96.667
4018,0.194941207745731,-8,96.003
4019,0.630630850969219,-7.997,95.332
4020,0.47760134488394,-8.003,94
4021,0.433092243283367,-8,93.336
4022,0.843269766871869,-7.999,92.67
4023,0.27809695200241,-8,92
4024,0.524110661846124,-8,91.333
4025,0.138023664512805,-8,89.999
4026,0.410288929826667,-8,89.664
4027,0.37357356456133,-8,89
4028,0.162155443742333,-6,88.471
4029,1.88995154614062,-5.697,88.5
4030,1.29338537922673,-5.333,88.5
4031,1.26202284475272,-5,88.464
4032,0.254896334392584,-6.333,88.417
4033,0.446835603247228,-7.997,88.665
4034,0.352333973207248,-8,88.333
4035,0.238214580739819,-8,88
4036,0.0600502983448704,-10.253,88.142
4037,0.0616113376378748,-10.741,88.065
4038,0.00793219526522704,-10.436,88.117
4039,0.0053965634557988,-10.34,88.132
4040,0.0394192872067457,-10.561,88.115
4041,0.0454281534051487,-10.328,88.308
4042,0.791427083434401,-8,86.667
4043,0.961696336228738,-8,86
4044,0.742277914858576,-8,85.333
4045,0.6499088443059,-8.011,84.689
4046,0.528136956429466,-8,84
4047,1.7736731126645,-8.003,83.332
4048,0.378290866579989,-8,81.333
4049,0.187054325868063,-8,80
4050,0.0836176062902667,-8,79.333
4051,0.053467430500146,-8,78.666
4052,0.0581078870410228,-8,78
4053,0.0119209110900263,-8,77.333
4054,0.0121221888379254,-8,76.666
4055,0.0559865571566702,-8,76
4056,0.0144674240551495,-8,75.333
4057,0.00275518148545305,-8,74.667
4058,0.0807994686978817,-8,73.999
4059,0.00383067936655916,-8,73.333
4060,0.000856083142372994,-8,73.117
4061,0.0571496719228073,-8.005,72.817
4062,0.0669196184849373,-8,72.518
4063,0.0106288207952139,-8.002,72.3
4064,0.00925924191430532,-8,71.868
4065,0.0214866348179206,-8,70.664
4066,0.206999952644046,-4,71.75
4067,0.00166334865733284,-3.272,71.983
4068,0.0152395259082508,-3.029,72.592
4069,0.144364149753839,-2.5,72.536
4070,0.106054559798337,-3.25,73.167
4071,0.00384102150516199,-3.244,73.336
4072,0.104694908302989,-3.457,72.82
4073,0.0134484821188807,-3.355,72.628
4074,0.000635242575529006,-3.667,72.003
4075,0.0466707441131702,-7.997,70.261
4076,0.138309823918114,-7.999,69.333
4077,0.00335811061168193,-8,68.528
4078,0.0682126853476464,-7.999,66.665
4079,0.0450252171451072,-7.997,66
4080,0.00291838643112585,-8,64.646
4081,0.0755722757143004,-8,63.997
4082,0.00441139209855881,-8,63.333
4083,0.00371435567304597,-8,62.667
4084,0.0219192938873775,-8,62
4085,0.027584309325282,-8.002,61.459
4086,0.00620864137060897,-8,60.665
4087,0.00297200039870357,-8,60.183
4088,0.0197813297371482,-8,59.839
4089,0.0263538836364804,-8,59.338
4090,0.0190399076781531,-8,58.699
4091,0.00672902960232328,-8,58.403
4092,0.0188108132051239,-7.997,58.003
4093,0.0451147087095766,-7.997,57.353
4094,0.0344096121994233,-8,56.666
4095,0.043566241159507,-8,56.039
4096,0.0756911846231541,-8,55.333
4097,0.0649838572886262,-7.999,54.667
4098,0.0541719944969094,-7.999,54
4099,0.014936483632045,-8.4,53.6
4100,0.0881463781154393,-8.599,53.4
4101,0.0362171492300115,-8.7,53.3
4102,0.0764999035970053,-8.8,53.2
4103,0.140706323410344,-8.876,53.124
4104,0.0220535927561511,-8.95,53.047
4105,0.0648193594336818,-9.028,52.972
4106,0.01771869590728,-9.1,52.9
4107,0.0541425727408122,-9.373,52.625
4108,0.0663876053154976,-9.467,52.253
4109,0.0596257067575297,-9.55,51.905
4110,0.0110087339587915,-10.133,51.833
4111,0.0141588340386345,-10.447,51.222
4112,0.037471619844269,-10.75,51.25
4113,0.000526387447507512,-11.207,50.79
4114,0.000387471210664841,-11.665,50.333
4115,0.00106342838389023,-11.999,50
4116,0.000901252880963516,-12.1,49.898
4117,0.0239680395140557,-12.2,49.797
4118,0.00361406350858114,-12.281,49.717
4119,0.00724507230637946,-12.353,49.645
4120,0.00562296576688347,-12.1,48.886
4121,0.00345300279743154,-11.999,48.811
4122,0.0162631456556239,-11.9,48.736
4123,0.000762067101069506,-11.8,48.66
4124,0.00542675647754624,-11.7,48.581
4125,0.00549654190685741,-11.3,48.278
4126,0.0118815197792362,-10.79,47.89
4127,0.0122060440819988,-10.276,47.505
4128,0.0406050889952302,-9.769,47.117
4129,0.0528975327270512,-9.258,46.73
4130,0.04441366102232,-8.748,46.348
4131,0.0522168289891507,-7.633,45.958
4132,0.0457721374472303,-7.017,45.957
4133,0.00555871921029202,-6.403,45.958
4134,0.012316772284406,-5.783,45.958
4135,0.0736839552402377,-5.169,45.958
4136,0.0334256287038232,-5.042,45.28
4137,0.00471953321972823,-4.917,44.503
4138,0.0138708265784154,-4.792,43.928
4139,0.0426077280158675,-4.666,43.252
4140,0.0209607140613859,-4.566,42.681
4141,0.0183198617508944,-4.464,42.111
4142,0.0207596678444795,-4.364,41.541
4143,0.0101253833511258,-4.26,40.972
4144,0.0270148229821474,-4.209,40.689
4145,0.167791620289733,-4.16,40.403
4146,0.0161081167794143,-4.108,40.117
4147,0.000844771469476805,-4.058,39.825
4148,0.0218484277143801,39.136,332.62
4149,0.990692246479351,42.881,330.77
4150,0.151113190026319,43.817,330.28
4151,0.0504733322837299,48.033,328.03
4152,0.0794174497311077,48.966,327.52
4153,0.011791777175508,49.917,326.99
4154,0.0860916211980363,50.847,326.43
4155,0.0286598736342262,51.783,325.87
4156,0.00736982154507101,52.25,325.6
4157,0.00505171123214589,52.783,325.27
4158,0.00596311273155769,53.815,324.2
4159,0.0318496919195221,54.633,323.22
4160,0.00230611526079961,55.451,322.21
4161,0.0112299418176832,56.272,321.18
4162,0.0377296613610526,57.089,320.13
4163,0.0247492125813193,57.903,319.06
4164,0.0269320066687602,59.244,317.23
4165,0.0270612255405063,59.418,316.98
4166,0.018384392241388,63.952,323.77
4167,0.0170047875298753,63.736,324.5
4168,0.0374287129673134,63.316,325.74
4169,0.039083007203548,62.797,327.21
4170,0.00391967150249206,62.4,328.37
4171,0.0170244520786137,61.801,330.07
4172,0.051940200905318,61.185,331.74
4173,0.165426956821941,60.886,332.56
4174,0.0361840424773748,60.333,334.18
4175,0.0690997665238267,59.369,336.57
4176,0.00573662377819566,58.6,338.5
4177,0.028749637437303,58.247,339.48
4178,0.00393176519754068,58.081,339.87
4179,0.0103219599627632,57.847,340.4
4180,0.000194698921654324,57.147,342.08
4181,0.0325500853468987,55.785,345.34
4182,0.00315678128354686,54.508,348.29
4183,0.00130683060514899,54.453,348.41
4184,0.00287763818872658,53.331,345.22
4185,0.0159194306691491,53.353,345.1
4186,0.0120533113915915,53.45,344.35
4187,0.00979628974078173,53.617,343.1
4188,0.00520466882608298,53.815,341.44
4189,0.0096500070266441,53.502,340.01
4190,0.0535826601132427,52.336,340.01
4191,0.00622195596304983,51.503,340
4192,0.0358122996313878,51.497,341.77
4193,0.153455653058768,51.5,344.33
4194,0.00423735573331842,51.497,344.81
4195,0.0453152570863885,48.84,346
4196,0.0073698653552614,38.819,332.96
4197,0.000284021257544721,39.042,333.3
4198,0.00335983920469099,39.716,334.23
4199,0.157089416085343,40.402,335.18
4200,0.0629376826359265,41.056,336.17
4201,0.0225961426945436,41.738,337.13
4202,0.220508552924234,42.428,338.13
4203,0.11375963078311,43.087,339.12
4204,0.0510921593474229,43.787,340.13
4205,0.0371766353378431,44.449,341.17
4206,0.0641301560974524,45.134,342.2
4207,0.0385575759832717,45.464,342.71
4208,0.0357186523096233,45.817,343.25
4209,0.231455251119767,46.154,343.77
4210,0.175803903058819,46.484,344.3
4211,0.206765602963463,47.167,345.37
4212,0.0469328036012508,47.504,345.92
4213,0.330727949785289,47.833,346.48
4214,0.21332739489011,48.187,347.03
4215,0.0705428648223315,48.403,347.39
4216,0.280260191393271,48.803,348.05
4217,0.0118214851579061,49.104,348.52
4218,0.0135563113902737,49.182,348.77
4219,0.00890697616466284,53.501,346.09
4220,0.0361664701479874,53.646,345.79
4221,0.0502555891979488,53.69,345.68
4222,0.0382234127437358,53.726,345.61
4223,0.0138316290071087,53.799,345.46
4224,0.0136756289722681,53.936,345.26
4225,0.0432104569265682,54.417,344.17
4226,0.0444145344938769,54.584,343.83
4227,0.00347134188835773,54.749,343.47
4228,0.00344241185674725,54.871,343.19
4229,0.0146558065879983,54.888,343.13
4230,0.0421226256185505,54.947,343
4231,0.00783003518489374,55.093,342.74
4232,0.00904376447462744,57.75,350.67
4233,0.00472036074226033,57.756,350.39
4234,0.00404572033861263,57.751,350.19
4235,0.013005417019177,57.748,350.02
4236,0.00536702472708448,57.743,349.58
4237,0.00455806020088522,57.75,348.16
4238,0.0023087577543878,57.749,347.65
4239,0.00201869393498601,57.758,347.45
4240,0.0101362031907705,57.77,347.24
4241,0.00319221260600588,57.785,347.11
4242,0.00128272960741892,57.795,347.05
4243,0.00146636104779779,57.896,346.37
4244,0.0110954678399925,58,345.7
4245,0.0110030598589025,58.183,344.82
4246,0.0464279757153554,58.35,343.93
4247,0.00816133544563633,58.533,343.05
4248,0.0628230267821614,58.698,342.15
4249,0.0549490528671329,58.911,341.1
4250,0.0532048028530505,59,340.66
4251,0.00396904709192408,59.351,338.81
4252,0.000933186276793028,59.52,337.9
4253,0.0141542385246845,59.698,336.99
4254,0.00956244024204159,59.867,336.05
4255,0.00472043574991177,60.295,334.51
4256,0.0148558212381019,60.582,333.7
4257,0.0235506880641368,60.883,333
4258,0.0154252266442413,61.042,332.47
4259,0.0474567720333235,61.175,332.08
4260,0.0441160521871232,61.278,331.74
4261,0.0443389017682514,61.467,331.2
4262,0.00591547897911244,61.75,330.35
4263,0.000813205919729291,62.036,329.49
4264,0.0285904668499489,62.333,328.62
4265,0.0346183298298131,62.634,327.74
4266,0.0119819672335589,62.917,326.87
4267,0.00598486536441794,63.216,325.96
4268,0.00148167045296528,63.504,325.05
4269,0.0032714255296638,63.744,324.33
4270,0.00977726945092069,63.843,324.03
4271,0.0200617359498513,63.912,323.8
4272,0.0445626633347287,63.961,323.77
4273,0.0440805315707205,63.976,323.7
4274,0.0185244459529662,64.084,323.23
4275,0.0495480037896447,64.285,322.62
4276,0.117196424698874,64.467,321.98
4277,0.0625109067991851,64.767,321.05
4278,0.00243513399694294,59.716,317.13
4279,0.00154665036640632,59.622,317.24
4280,0.00132009545346591,59.562,317.29
4281,0.000929627588931111,59.467,317.39
4282,0.00331179750459828,59.16,317.71
4283,0.000227731952886117,58.466,318.43
4284,0.000792237903105087,58.167,318.72
4285,0.00243385746649503,57.741,319.24
4286,0.00128940880068156,57.348,319.77
4287,0.00695280323404296,56.936,320.32
4288,0.00184505650467081,56.122,321.35
4289,0.0356155345343259,55.702,321.87
4290,0.0019110339475794,55.283,322.36
4291,0.000222312075306109,54.841,322.93
4292,0.0153454595298305,53.883,324.07
4293,0.00915242360256954,53.397,324.63
4294,0.0056035106513761,52.996,325.09
4295,0.00369222073725146,52.734,325.29
4296,0.00220763543180929,52.383,325.49
4297,0.0049047172459633,51.922,325.79
4298,0.0114662365655634,51.449,326.07
4299,0.00183574928679395,50.984,326.37
